device_id,has_a_normative_fairness,has_a_legacy_with_representation,has_a_representation_demographic,has_b,has_c,has_scenario_explicit,has_scenario_setting,has_scenario_workflow,has_scenario_population,has_fairness_broad,has_demographic,has_subgroup,normative_terms_hit,has_representation_token,representation_category
K232928,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K233030,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K233080,False,True,False,True,True,False,True,False,False,True,False,False,,True,unclear_manual_review
K233108,False,False,False,False,True,False,True,True,False,False,True,True,,False,
K233112,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K233176,False,False,False,True,True,False,True,True,False,False,False,True,,False,
K233186,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K233195,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K233196,False,True,False,True,True,False,True,True,False,False,True,False,,True,dataset_population
K233209,False,False,False,True,True,False,True,False,False,False,False,True,,False,
K233211,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K233216,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233243,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K233247,False,False,False,False,True,False,True,True,False,False,True,True,,False,
K233249,False,False,False,True,True,False,True,False,True,True,False,True,,False,
K233253,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K233334,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233342,False,True,True,False,True,False,True,True,True,False,True,False,,True,demographic_fairness
K233409,False,False,False,True,True,False,True,False,True,False,True,True,,False,
K233438,False,False,False,True,True,False,True,True,True,False,True,False,,False,
K233457,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K233512,False,True,False,True,True,False,True,False,True,False,False,False,,True,unclear_manual_review
K233543,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K233545,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233549,False,False,False,True,True,False,True,True,True,False,True,True,,False,
K233562,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233568,False,False,False,False,True,False,True,False,True,False,False,True,,False,
K233582,False,True,False,True,True,False,True,False,True,True,False,False,,True,unclear_manual_review
K233590,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K233618,False,False,False,True,True,False,True,False,True,False,True,False,,False,
K233625,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K233650,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K233657,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K233666,False,False,False,True,True,False,True,False,True,False,True,True,,False,
K233673,False,False,False,True,True,False,True,True,False,False,True,False,,False,
K233676,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K233677,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K233687,False,True,False,True,True,False,True,True,False,False,False,False,,True,unclear_manual_review
K233692,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233698,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K233728,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233731,False,False,False,True,True,True,True,True,False,False,False,False,,False,
K233738,False,False,False,True,True,False,True,False,True,True,False,False,,False,
K233749,False,False,False,True,True,True,True,True,False,False,False,False,,False,
K233753,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K233755,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K233788,False,False,False,True,True,False,True,True,False,False,True,False,,False,
K233822,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K233826,False,False,False,False,False,False,True,False,False,False,False,False,,False,
K233864,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K233925,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K233955,False,False,False,True,True,True,True,True,True,True,False,False,,False,
K233964,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K233968,False,False,False,False,True,False,True,True,True,False,False,True,,False,
K233977,False,True,True,True,True,False,True,False,False,False,True,False,,True,demographic_fairness
K233984,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233992,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K233998,False,False,False,True,True,False,True,False,True,True,False,False,,False,
K234009,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K234042,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K234047,False,False,False,False,True,True,True,True,False,False,False,False,,False,
K234068,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K234141,False,False,False,True,True,True,True,False,False,False,True,True,,False,
K234154,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K240003,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K240013,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K240036,False,True,False,True,True,False,True,True,True,True,False,False,,True,unclear_manual_review
K240044,False,False,False,False,True,False,True,True,True,False,True,True,,False,
K240058,False,False,False,True,True,False,True,False,False,False,True,False,,False,
K240062,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K240094,False,False,False,True,True,False,True,False,True,True,True,True,,False,
K240172,False,True,False,False,False,False,True,False,False,False,False,False,,True,technical_ml
K240200,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K240238,False,False,False,True,True,True,True,True,True,True,False,False,,False,
K240285,False,False,False,True,True,False,True,False,False,True,True,True,,False,
K240290,False,False,False,False,True,False,True,True,False,False,True,False,,False,
K240291,False,False,False,True,True,False,True,True,False,False,False,True,,False,
K240294,False,False,False,True,True,False,True,False,True,True,False,False,,False,
K240301,False,False,False,True,True,False,True,False,False,True,True,True,,False,
K240353,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K240369,False,True,True,False,True,False,True,True,True,False,False,False,,True,demographic_fairness
K240398,False,True,True,True,True,True,True,True,False,True,False,False,,True,demographic_fairness
K240406,False,False,False,False,True,False,True,False,False,False,False,True,,False,
K240408,False,False,False,True,True,False,True,True,True,False,True,False,,False,
K240411,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K240417,False,False,False,False,True,False,True,False,False,False,True,True,,False,
K240465,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K240516,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K240540,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K240553,False,False,False,True,True,False,True,False,True,True,False,False,,False,
K240554,False,False,False,True,True,False,True,False,True,True,False,True,,False,
K240555,False,False,False,True,True,False,True,False,True,False,True,True,,False,
K240582,False,True,False,True,True,False,True,True,True,True,True,True,,True,unclear_manual_review
K240612,False,False,False,False,True,False,True,True,True,False,False,True,,False,
K240631,False,False,False,True,True,False,True,False,False,False,False,True,,False,
K240642,False,False,False,False,True,False,True,False,False,False,True,True,,False,
K240645,False,False,False,True,True,False,True,False,False,False,False,True,,False,
K240680,False,True,False,True,True,False,True,False,False,True,False,False,,True,unclear_manual_review
K240697,False,False,False,True,True,True,True,False,False,False,False,True,,False,
K240704,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K240712,False,True,True,True,True,True,True,True,True,True,True,True,,True,demographic_fairness
K240736,False,False,False,False,True,False,True,False,False,False,True,True,,False,
K240740,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K240744,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K240769,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K240773,False,False,False,False,True,False,True,True,True,True,True,False,,False,
K240781,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K240791,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K240793,False,False,False,True,True,False,True,True,True,False,True,True,,False,
K240795,False,False,False,True,True,True,True,False,False,False,True,True,,False,
K240845,False,True,False,True,True,False,True,False,True,True,False,True,,True,technical_ml
K240850,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K240860,False,False,False,True,True,True,True,True,True,True,True,False,,False,
K240926,False,True,False,True,True,False,True,True,True,True,True,True,,True,technical_ml
K240929,False,False,False,True,True,False,True,False,True,False,True,True,,False,
K240942,False,False,False,False,True,False,True,True,True,False,False,True,,False,
K240943,False,False,False,False,True,True,True,False,True,True,False,False,,False,
K240944,False,False,False,False,True,True,True,False,False,False,False,False,,False,
K240953,False,False,False,True,True,False,True,True,True,True,True,False,,False,
K240980,False,False,False,True,True,False,True,True,False,True,True,False,,False,
K240993,False,True,False,True,True,True,True,True,True,True,False,True,,True,unclear_manual_review
K241009,False,False,False,True,True,False,True,False,False,True,False,True,,False,
K241029,False,False,False,True,True,False,True,True,True,False,True,True,,False,
K241038,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K241079,False,False,False,True,True,True,True,True,False,False,False,False,,False,
K241083,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K241098,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K241108,False,False,False,True,True,False,True,False,False,False,False,True,,False,
K241112,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K241121,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K241166,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K241197,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K241200,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K241211,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K241222,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K241232,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K241242,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K241245,False,False,False,False,True,False,True,True,True,False,True,True,,False,
K241280,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K241292,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K241312,False,False,False,False,True,False,True,True,False,False,True,False,,False,
K241329,False,False,False,True,True,False,True,True,False,True,True,False,,False,
K241331,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K241350,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K241380,False,True,True,True,True,False,True,True,True,True,False,True,,True,demographic_fairness
K241390,False,False,False,True,True,False,True,True,True,True,True,False,,False,
K241429,False,True,False,True,True,False,True,False,False,False,False,False,,True,unclear_manual_review
K241430,False,False,False,True,True,False,True,True,False,True,True,True,,False,
K241439,False,True,False,True,True,False,True,True,False,False,True,True,,True,dataset_population
K241440,False,True,False,True,True,False,True,True,False,True,False,False,,True,unclear_manual_review
K241480,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K241481,False,False,False,False,True,True,True,False,True,False,False,False,,False,
K241490,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K241496,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K241508,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K241543,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K241546,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K241561,False,True,True,True,True,False,True,False,False,True,False,True,,True,demographic_fairness
K241582,False,False,False,False,True,False,True,True,True,False,True,True,,False,
K241585,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K241593,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K241596,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K241620,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K241633,False,False,False,True,True,False,True,False,True,False,True,False,,False,
K241659,False,False,False,True,True,True,True,True,False,True,True,False,,False,
K241665,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K241671,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K241676,False,True,False,True,True,False,True,False,False,True,True,True,,True,unclear_manual_review
K241681,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K241684,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K241696,False,False,False,False,True,False,True,True,True,False,False,True,,False,
K241719,False,True,True,False,True,False,True,True,False,False,False,False,,True,demographic_fairness
K241725,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K241727,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K241747,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K241770,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K241831,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K241837,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K241847,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K241887,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K241891,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K241922,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K241923,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K241949,True,True,True,True,True,True,True,False,False,True,False,False,representativeness,False,
K241960,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K241961,False,False,False,False,True,False,True,False,False,False,True,False,,False,
K241971,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K241982,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K241984,False,False,False,False,True,True,True,False,True,False,False,False,,False,
K242005,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K242020,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K242054,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K242062,False,False,False,True,True,False,True,False,True,False,False,True,,False,
K242094,False,False,False,False,True,False,True,False,True,False,False,False,,False,
K242123,False,True,True,True,True,False,True,True,True,False,True,True,,True,demographic_fairness
K242129,False,False,False,True,True,False,True,True,False,True,True,True,,False,
K242130,False,False,False,False,True,True,True,True,True,False,True,False,,False,
K242166,False,False,False,True,True,False,True,False,True,False,False,True,,False,
K242168,False,True,False,True,True,False,True,True,False,False,True,True,,True,dataset_population
K242171,False,False,False,True,True,True,True,True,True,True,False,True,,False,
K242188,False,True,False,True,True,False,True,True,False,True,False,False,,True,technical_ml
K242203,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K242215,False,False,False,False,True,False,True,False,False,False,True,False,,False,
K242240,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K242270,False,False,False,False,True,True,True,False,True,True,False,True,,False,
K242275,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K242292,False,False,False,True,True,False,True,True,True,False,True,True,,False,
K242295,False,False,False,False,True,False,True,False,True,False,False,True,,False,
K242300,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K242323,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K242334,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K242338,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K242342,False,False,False,False,True,True,True,False,False,False,True,True,,False,
K242359,False,False,False,False,True,False,True,True,False,False,True,True,,False,
K242362,False,False,False,False,True,True,True,True,False,False,False,False,,False,
K242388,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K242403,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K242437,False,False,False,False,True,False,True,False,True,False,True,False,,False,
K242444,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K242447,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K242461,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K242467,False,False,False,False,True,False,True,True,True,False,True,True,,False,
K242480,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K242488,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K242500,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K242511,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K242522,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K242523,False,False,False,True,True,False,True,True,True,False,True,True,,False,
K242551,False,False,False,True,True,False,True,False,True,True,False,False,,False,
K242583,False,False,False,True,True,False,True,False,True,False,True,False,,False,
K242594,False,False,False,False,True,False,True,True,False,False,True,True,,False,
K242600,False,True,False,False,True,False,True,False,False,False,False,False,,True,unclear_manual_review
K242607,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K242624,False,False,False,True,True,False,True,False,True,False,False,True,,False,
K242652,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K242683,False,True,True,False,True,False,True,False,True,False,True,True,,True,demographic_fairness
K242729,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K242737,False,False,False,True,True,False,True,False,False,True,True,False,,False,
K242745,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K242748,False,False,False,False,True,False,True,True,False,False,True,False,,False,
K242781,False,False,False,True,True,False,True,True,True,True,True,False,,False,
K242798,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K242800,False,False,False,True,True,False,True,True,False,False,True,False,,False,
K242807,False,False,False,True,True,True,True,False,True,True,True,True,,False,
K242821,False,False,False,True,True,False,True,True,False,False,False,True,,False,
K242822,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K242825,False,False,False,False,False,False,True,False,False,False,False,False,,False,
K242830,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K242837,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K242838,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K242919,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K242925,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K242967,False,False,False,True,True,True,True,False,False,False,True,False,,False,
K242994,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K243005,False,False,False,False,True,False,True,False,False,True,False,False,,False,
K243038,False,True,False,False,True,False,True,True,False,False,False,False,,True,unclear_manual_review
K243042,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K243065,False,False,False,True,True,False,True,False,True,True,True,False,,False,
K243122,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K243144,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K243145,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K243158,False,False,False,False,True,True,True,True,False,False,False,False,,False,
K243189,False,False,False,True,True,False,True,True,False,True,False,True,,False,
K243209,False,False,False,True,True,True,True,False,True,False,False,False,,False,
K243229,False,True,True,True,True,False,True,True,True,True,False,False,,True,demographic_fairness
K243230,False,False,False,False,True,False,True,False,False,False,True,False,,False,
K243234,False,False,False,False,True,False,True,False,False,True,False,True,,False,
K243235,False,False,False,False,True,False,True,False,True,False,False,False,,False,
K243239,False,True,False,False,True,False,True,True,True,False,True,True,,True,dataset_population
K243250,False,False,False,False,True,True,True,True,True,False,False,False,,False,
K243253,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K243268,False,False,False,True,True,False,True,False,False,False,True,False,,False,
K243292,False,True,False,False,True,False,True,False,True,False,False,False,,True,technical_ml
K243294,False,True,False,True,True,False,True,True,True,True,True,True,,True,unclear_manual_review
K243331,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K243335,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K243341,False,False,False,True,True,False,True,True,True,True,False,False,,False,
K243350,False,False,False,True,True,False,True,False,False,False,True,False,,False,
K243363,False,False,False,False,True,False,True,True,True,False,True,False,,False,
K243376,False,False,False,False,True,True,True,True,True,False,False,False,,False,
K243378,False,True,False,True,True,False,True,False,True,True,True,False,,True,unclear_manual_review
K243397,False,False,False,True,True,False,True,True,False,True,True,True,,False,
K243446,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K243449,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K243481,False,True,False,True,True,False,True,False,False,True,False,False,,True,technical_ml
K243523,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K243538,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K243547,False,False,False,True,True,True,True,True,False,True,True,True,,False,
K243548,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K243558,False,False,False,False,True,False,True,False,True,False,False,False,,False,
K243567,False,False,False,True,True,False,True,False,True,False,True,True,,False,
K243611,False,False,False,False,True,False,True,True,True,False,True,False,,False,
K243614,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K243617,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K243620,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K243628,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K243633,False,True,True,False,True,True,True,True,True,False,True,False,,True,demographic_fairness
K243647,False,False,False,False,True,False,True,False,False,False,True,True,,False,
K243651,False,False,False,True,True,True,True,True,False,False,False,False,,False,
K243657,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K243667,False,False,False,True,True,True,True,True,True,True,False,True,,False,
K243672,False,False,False,True,True,True,True,True,False,False,False,False,,False,
K243679,False,False,False,True,True,False,True,False,False,True,False,True,,False,
K243681,True,True,True,False,True,True,True,True,True,True,True,False,representativeness,False,
K243684,False,False,False,True,True,False,True,False,False,True,True,True,,False,
K243685,False,True,True,True,True,False,True,False,True,True,False,True,,True,demographic_fairness
K243687,False,False,False,True,True,False,True,True,False,False,False,True,,False,
K243688,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K243689,False,False,False,False,False,False,True,False,False,False,False,False,,False,
K243696,False,False,False,False,False,False,True,False,False,False,False,False,,False,
K243702,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K243705,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K243743,False,True,False,True,True,False,True,True,False,True,False,True,,True,unclear_manual_review
K243762,False,False,False,True,True,False,True,False,True,True,False,True,,False,
K243769,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K243779,False,False,False,False,True,False,True,True,True,False,False,True,,False,
K243793,False,False,False,True,True,False,True,True,False,True,True,False,,False,
K243794,False,False,False,True,True,False,True,True,False,False,True,False,,False,
K243808,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K243810,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K243812,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K243831,False,False,False,True,True,True,True,True,True,True,False,True,,False,
K243851,False,False,False,True,True,False,True,True,False,False,False,True,,False,
K243853,False,False,False,True,True,True,True,True,True,True,False,False,,False,
K243859,False,False,False,True,True,False,True,False,False,True,True,False,,False,
K243862,False,False,False,False,True,False,True,False,True,False,False,False,,False,
K243863,False,False,False,False,True,False,True,False,True,False,False,False,,False,
K243866,False,False,False,True,True,False,True,False,False,True,False,True,,False,
K243878,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K243884,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K243891,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K243893,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K243919,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K243933,False,False,False,False,True,False,True,False,True,False,False,True,,False,
K243937,False,False,False,True,True,False,True,True,True,False,True,True,,False,
K243950,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K243955,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K243989,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K244002,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K244023,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K244027,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K250003,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K250005,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K250023,False,False,False,False,True,False,True,False,False,False,True,True,,False,
K250035,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K250042,False,True,False,True,True,False,True,True,True,True,True,True,,True,technical_ml
K250064,True,True,True,True,True,False,True,True,True,True,True,False,representativeness,True,demographic_fairness
K250086,False,False,False,True,True,True,True,True,True,False,False,True,,False,
K250087,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K250096,False,False,False,True,True,False,True,False,True,False,True,False,,False,
K250119,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K250151,False,False,False,True,True,False,True,True,True,True,True,True,,False,
K250177,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K250186,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K250221,False,True,True,False,True,False,True,True,True,False,True,True,,True,demographic_fairness
K250226,False,False,False,True,True,True,True,True,True,True,False,False,,False,
K250236,False,False,False,False,True,False,True,False,True,False,True,True,,False,
K250237,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K250246,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K250248,False,False,False,False,True,False,True,True,False,False,False,True,,False,
K250255,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K250264,False,True,True,True,True,False,True,False,False,True,False,False,,True,demographic_fairness
K250268,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K250288,False,False,False,False,True,True,True,False,False,False,False,True,,False,
K250290,False,True,False,False,True,False,True,True,True,False,True,True,,True,technical_ml
K250328,False,False,False,False,True,False,True,False,False,False,False,False,,False,
K250330,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K250337,False,False,False,True,True,False,True,True,False,True,True,False,,False,
K250354,False,False,False,False,True,False,True,True,False,False,True,False,,False,
K250367,False,False,False,False,True,False,True,True,True,False,False,False,,False,
K250369,False,False,False,True,True,False,True,False,True,True,False,False,,False,
K250370,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K250379,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K250416,False,False,False,False,True,False,True,True,False,False,False,False,,False,
K250427,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K250436,False,False,False,True,True,False,True,True,False,True,True,True,,False,
K250440,False,True,True,False,True,False,True,True,False,False,False,False,,True,demographic_fairness
K250443,False,False,False,True,True,False,True,True,False,True,True,True,,False,
K250484,False,False,False,True,True,False,True,True,True,False,False,False,,False,
K250507,False,False,False,True,True,False,True,False,True,True,True,True,,False,
K250515,False,False,False,True,True,False,True,False,False,False,False,True,,False,
K250525,False,True,True,True,True,False,True,False,False,True,True,True,,True,demographic_fairness
K250543,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K250569,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K250649,False,False,False,True,True,False,True,True,False,False,True,True,,False,
K250650,False,False,False,False,True,True,True,False,True,False,False,True,,False,
K250652,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K250660,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K250662,False,True,False,True,True,False,True,True,True,True,False,False,,True,technical_ml
K250670,False,False,False,True,True,False,True,False,True,False,True,True,,False,
K250685,False,False,False,True,True,False,True,True,True,True,False,True,,False,
K250686,False,False,False,True,True,True,True,False,True,True,False,False,,False,
K250694,False,False,False,False,True,False,True,True,True,False,False,True,,False,
K250738,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K250749,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K250753,False,False,False,True,True,True,True,False,True,True,True,True,,False,
K250754,False,False,False,False,False,False,True,True,False,False,False,False,,False,
K250755,False,False,False,False,True,False,True,False,False,False,False,True,,False,
K250766,False,False,False,True,True,True,True,True,False,True,False,False,,False,
K250780,False,False,False,False,True,False,True,False,False,False,False,True,,False,
K250788,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K250818,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K250831,False,True,True,False,True,False,True,True,True,False,True,True,,True,demographic_fairness
K250877,False,True,True,True,True,False,True,False,False,True,False,False,,True,demographic_fairness
K250882,False,False,False,True,True,False,True,False,False,False,False,False,,False,
K250886,False,False,False,True,True,False,True,True,False,False,True,False,,False,
K250901,False,False,False,True,True,False,True,False,False,True,False,False,,False,
K250902,False,False,False,False,True,False,True,False,True,False,False,False,,False,
K250914,False,False,False,True,True,False,True,True,False,True,False,False,,False,
K250932,False,False,False,True,True,False,True,False,True,False,False,False,,False,
K250941,False,False,False,True,True,True,True,True,True,False,False,False,,False,
K250959,False,False,False,False,True,False,True,False,True,False,False,True,,False,
K250984,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K250999,False,False,False,True,True,False,True,False,False,False,True,True,,False,
K251002,False,False,False,True,True,False,True,False,True,False,True,False,,False,
K251009,False,False,False,True,True,False,True,False,False,False,True,False,,False,
K251027,False,False,False,True,True,False,True,True,False,False,False,True,,False,
K251029,False,False,False,True,True,False,True,True,False,False,False,False,,False,
K251059,False,True,False,True,True,True,True,True,True,True,True,True,,True,technical_ml
K251071,False,False,False,False,True,True,True,False,False,False,True,True,,False,
K251072,False,False,False,False,True,False,True,True,False,False,True,False,,False,
K251078,False,False,False,True,True,False,True,True,True,True,True,True,,False,
